date,symbol,monto_operado,volumen_nominal,cantidad_operaciones,ultimo_precio,precio_compra,precio_venta,spread_abs,spread_pct,moneda,tipo_liquidacion
2026-06-10,PN35D,532.74,504.0,2,105.9,102.6,113.0,10.4,10.1365,USD,1
2026-06-10,LOC5D,530.25,500.0,1,106.05,104.8,108.9,4.1,3.9122,USD,1
2026-06-10,DNCAC,508.0,500.0,1,101.6,0.0,105.0,,,EXT,1
2026-06-10,MSSGD,500.58,486.0,1,103.0,0.0,103.0,,,USD,1
2026-06-10,OZC3D,433.0,433.0,1,100.0,98.5,0.0,,,USD,1
2026-06-10,CP40C,411.03,410.0,1,100.25,0.0,0.0,,,EXT,2
2026-06-10,CACDD,390.06,398.0,2,98.0,0.0,0.0,,,USD,1
2026-06-10,CAC5D,385.28,579.0,7,66.9,65.0,69.9,4.9,7.5385,USD,1
2026-06-10,LOC5C,359.1,350.0,1,102.6,0.0,0.0,,,EXT,2
2026-06-10,ZPC3D,333.66,323.0,1,103.3,0.0,0.0,,,USD,2
2026-06-10,CS48C,314.21,305.0,3,102.95,0.0,107.5,,,EXT,2
2026-06-10,PN34C,277.64,278.0,1,99.87,0.0,0.0,,,EXT,2
2026-06-10,MCC3C,238.75,242.0,4,99.0,0.0,104.0,,,EXT,2
2026-06-10,YM34C,236.97,218.0,2,108.7,0.0,0.0,,,EXT,1
2026-06-10,PN35C,236.67,229.0,3,103.05,0.0,0.0,,,EXT,2
2026-06-10,MSSEC,213.42,207.0,1,103.1,0.0,0.0,,,EXT,2
2026-06-10,YM37D,206.6,200.0,2,103.3,102.0,106.9,4.9,4.8039,USD,1
2026-06-10,RCCRD,206.0,200.0,1,103.0,0.0,107.5,,,USD,1
2026-06-10,STCFD,198.03,200.0,3,99.6,98.55,0.0,,,USD,2
2026-06-10,CS52D,174.13,175.0,1,99.5,98.26,103.5,5.24,5.3328,USD,2
2026-06-10,IRCFC,158.72,230.0,3,69.56,0.0,0.0,,,EXT,2
2026-06-10,TTC9C,152.85,150.0,1,101.9,0.0,0.0,,,EXT,2
2026-06-10,OLC7D,146.19,137.0,4,106.75,0.0,0.0,,,USD,1
2026-06-10,TLCPC,130.91,122.0,2,107.3,106.5,0.0,,,EXT,1
2026-06-10,CP37D,120.12,120.0,1,100.1,96.1,0.0,,,USD,1
2026-06-10,SBC1C,103.43,147.0,2,70.36,0.0,0.0,,,EXT,2
2026-06-10,MU31D,101.1,100.0,1,101.1,0.0,0.0,,,USD,2
2026-06-10,MIC6C,100.88,104.0,1,97.0,0.0,0.0,,,EXT,2
2026-06-10,TLCQD,98.72,92.0,1,107.3,102.3,107.9,5.6,5.4741,USD,1
2026-06-10,RZBCD,95.0,100.0,1,95.0,0.0,99.8,,,USD,2
2026-06-10,LMS7C,79.8,95.0,4,84.0,83.5,0.0,,,EXT,2
2026-06-10,LMS9D,64.23,60.0,1,107.05,0.0,0.0,,,USD,1
2026-06-10,HVS1D,52.75,50.0,1,105.5,103.2,0.0,,,USD,2
2026-06-10,DEC2C,50.43,50.0,1,100.85,0.0,0.0,,,EXT,2
2026-06-10,T641D,39.65,38.0,2,104.3,103.0,105.85,2.85,2.767,USD,2
2026-06-10,TLCVD,36.96,36.0,3,102.25,99.0,0.0,,,USD,2
2026-06-10,CLI1D,30.18,103.0,1,29.3,29.3,32.5,3.2,10.9215,USD,2
2026-06-10,DNC3C,30.17,30.0,2,100.5,0.0,0.0,,,EXT,2
2026-06-10,CICAC,29.92,30.0,1,99.72,0.0,0.0,,,EXT,2
2026-06-10,CS47D,24.84,24.0,1,103.5,101.55,105.95,4.4,4.3328,USD,1
2026-06-10,T661D,14.61,20862.0,4,0.07,0.0,0.0,,,USD,1
2026-06-10,CS50C,8.31,8.0,1,103.85,0.0,0.0,,,EXT,2
2026-06-10,PN41C,8.29,8.0,2,102.85,102.85,0.0,,,EXT,2
2026-06-10,PN42D,4.14,4.0,2,103.5,101.0,105.85,4.85,4.802,USD,1
2026-06-10,GOC4D,3.52,4.0,1,87.9,83.0,87.9,4.9,5.9036,USD,2
2026-06-10,VSCPD,2.14,2.0,2,107.2,104.5,111.0,6.5,6.2201,USD,1
2026-06-10,DNC5C,2.12,2.0,1,106.0,0.0,0.0,,,EXT,1
2026-06-10,CWC6D,1.84,2.0,2,91.5,91.5,102.5,11.0,12.0219,USD,2
2026-06-10,YFCID,1.05,1.0,1,105.0,101.6,0.0,,,USD,1
2026-06-10,VSCWD,1.04,1.0,1,104.0,0.0,0.0,,,USD,1
2026-06-10,MCC1C,1.02,1.0,1,101.8,0.0,0.0,,,EXT,2
2026-06-10,SNSDD,0.67,1.0,1,67.0,67.0,76.0,9.0,13.4328,USD,2
2026-06-10,RC3CD,0.02,34.0,2,0.076,0.0,0.1,,,USD,2
2026-06-10,HJCHD,0.0,0.0,0,0.0,103.2,104.2,1.0,0.969,USD,2
2026-06-10,PFC3D,0.0,0.0,0,0.0,99.56,101.0,1.44,1.4464,USD,2
2026-06-10,BF45D,0.0,0.0,0,0.0,98.1,100.0,1.9,1.9368,USD,2
2026-06-10,PUC2D,0.0,0.0,0,0.0,100.4,104.0,3.6,3.5857,USD,2
2026-06-10,PLC2C,0.0,0.0,0,0.0,102.0,106.0,4.0,3.9216,EXT,2
2026-06-10,YFCND,0.0,0.0,0,0.0,100.0,104.0,4.0,4.0,USD,1
2026-06-10,IRCJD,0.0,0.0,0,0.0,102.85,107.0,4.15,4.035,USD,1
2026-06-10,CS48D,0.0,0.0,0,0.0,104.5,109.4,4.9,4.689,USD,1
2026-06-10,CIC8D,0.0,0.0,0,0.0,98.5,103.2,4.7,4.7716,USD,2
2026-06-10,YFCLD,0.0,0.0,0,0.0,101.7,107.0,5.3,5.2114,USD,1
2026-06-10,CS49D,0.0,0.0,0,0.0,102.6,108.2,5.6,5.4581,USD,1
2026-06-10,DEC2D,0.0,0.0,0,0.0,97.02,102.5,5.48,5.6483,USD,1
2026-06-10,VSCUD,0.0,0.0,0,0.0,104.8,111.0,6.2,5.916,USD,1
2026-06-10,VSCOD,0.0,0.0,0,0.0,104.8,112.0,7.2,6.8702,USD,1
2026-06-10,VAC3P,0.0,0.0,0,0.0,139000.0,149000.0,10000.0,7.1942,ARS,2
2026-06-10,PN37D,0.0,0.0,0,0.0,101.5,108.9,7.4,7.2906,USD,1
2026-06-10,TLCWD,0.0,0.0,0,0.0,98.0,105.95,7.95,8.1122,USD,1
2026-06-10,TLCQO,0.0,0.0,0,0.0,147500.0,159500.0,12000.0,8.1356,ARS,1
2026-06-10,YFCGD,0.0,0.0,0,0.0,100.2,110.0,9.8,9.7804,USD,1
2026-06-10,VSCQD,0.0,0.0,0,0.0,88.2,100.0,11.8,13.3787,USD,2
2026-06-10,CLSID,0.0,0.0,0,0.0,36.31,42.0,5.69,15.6706,USD,2
2026-06-10,VSCMO,0.0,0.0,0,0.0,115010.0,150000.0,34990.0,30.4234,ARS,2
2026-06-10,LR6BO,0.0,0.0,0,0.0,44150.0,69500.0,25350.0,57.4179,ARS,2
2026-06-10,SXC3O,0.0,0.0,0,0.0,1.0,105.0,104.0,10400.0,ARS,2
2026-06-10,SXC1O,0.0,0.0,0,0.0,0.1,111.0,110.9,110900.0,ARS,1
2026-06-10,T662O,0.0,0.0,0,0.0,0.01,148900.0,148899.99,1488999900.0,ARS,2
2026-06-10,BF36O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BF36X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BF36Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,IRCLC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,BPCQD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BPCQO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BPCQO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BPCQX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BPCQY,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,BPCRO,0.0,0.0,0,0.0,70.01,0.0,,,ARS,2
2026-06-10,LMS9C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,LMS9X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,LMS9Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,OLC4D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,OLC4O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,OLC4O,0.0,0.0,0,0.0,130100.0,0.0,,,ARS,2
2026-06-10,OLC4X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,OLC4X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,OLC4Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,OLC4Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,OLC4Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,CXCWO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,PSSWO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,GN46O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,GN46O,0.0,0.0,0,0.0,104040.0,0.0,,,ARS,2
2026-06-10,GN46X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,GN46X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,SPC1D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,SPC1O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,SPC1O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,SPC1X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,SPC1X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,SPC1Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,RZ9AD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,RZ9AO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,RZ9AX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,RZ9BD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,RZ9BD,0.0,0.0,0,0.0,0.0,102.0,,,USD,2
2026-06-10,RZ9BO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,EC12P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,EC12P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,MTCGC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,MTCGX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,MTCGX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,MTCGZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,MTCGZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,YMCWD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,YMCWO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YMCWX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YMCWX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,YMCWY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,YMCWY,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,YMCWZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,YMCWZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,LIC6D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,LIC6D,0.0,0.0,0,0.0,0.0,35.15,,,USD,2
2026-06-10,LIC6O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PNFCD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,PNFCO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PNFCO,0.0,0.0,0,0.0,25000.0,0.0,,,ARS,2
2026-06-10,PNFCX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PNFCX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,GN41O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,GN41O,0.0,0.0,0,0.0,125010.0,0.0,,,ARS,2
2026-06-10,GN41X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,GN41X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,GN41Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BVCOD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BVCOD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,BVCOO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BVCOO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,MSSEC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,MSSED,0.0,0.0,0,0.0,0.0,106.95,,,USD,1
2026-06-10,MSSEX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,MSSEY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,MSSEY,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,MSSEZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,SXC1X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,SXC1X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,TLCRO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,TLCRO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,TLCRX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,TLCRX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BYC2C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,BYC2C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,BYC2O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BYC2O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BYC2P,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BYC2P,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,BYC2X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BYC2X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BYC2Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BYC2Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,BYC2Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,DF33P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,DF33P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,AV12P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,AV12P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,PZCAO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PZCAO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,PZCAX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PZCAX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,PZCAY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,PZCAZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,GMCGO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,GMCGO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,GMCGX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,SNABO,0.0,0.0,0,0.0,0.0,119000.0,,,ARS,1
2026-06-10,RB59O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,RB59X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,DNC9O,0.0,0.0,0,0.0,1.0,0.0,,,ARS,1
2026-06-10,DNC9O,0.0,0.0,0,0.0,0.0,106.0,,,ARS,2
2026-06-10,DNC9X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,DNC9X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,LR6BC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,LR6BD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,LR6BO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,AER9O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,AER9X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,AFCHD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,AFCHO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,AFCHO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,DHSJD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,DHSJO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BF37C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,BF37D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BF37O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,COC1O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,COC1X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,COC2C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,COC2D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,COC2D,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,COC2O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,COC2O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CS45C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,CS45C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,CS45D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,CS45D,0.0,0.0,0,0.0,100.6,0.0,,,USD,2
2026-06-10,CS45O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CS45O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CS45X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CS45X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CS45Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,HBCAC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,HBCAD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,HBCAO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,HBCAO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,AT2BP,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BPCSD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,BPCSO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BPCSO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BPCSY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,NV61O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BCCKO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YFCDC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,YFCDD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,YFCDO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,YFCDX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YFCDX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BYCVC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,BYCVD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BYCVO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BYCVX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BYCVX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BYCVY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,BYCVY,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,BYCVZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,BYCVZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,T662C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,T662O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,T662X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,T662Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,SXC4D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,SXC4O,0.0,0.0,0,0.0,0.01,0.0,,,ARS,2
2026-06-10,VBC2C,0.0,0.0,0,0.0,97.0,0.0,,,EXT,2
2026-06-10,VBC2O,0.0,0.0,0,0.0,0.01,0.0,,,ARS,2
2026-06-10,PM31P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CAC6O,0.0,0.0,0,0.0,91510.0,0.0,,,ARS,2
2026-06-10,CAC6X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CAC6X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CAC6Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,CAC6Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,CAC6Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,CP28C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,CP28C,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,CP28D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,CP28D,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,CP28O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CP28O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CP28X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CP28X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CP28Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,CP28Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,VE32P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,TE53P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,DHSGO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,TL21P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,RB58O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,VA1AC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,VA1AD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,VA1AP,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,VA1AP,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,BT21P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,BT21P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,CMS1P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,CMS1P,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,LUC4D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,LUC4D,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,LUC4O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,LUC4O,0.0,0.0,0,0.0,62260.0,0.0,,,ARS,2
2026-06-10,LUC4X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,LUC4X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,LUC4Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,LUC4Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,LUC4Z,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,WBS1D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,WBS1D,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,WBS1O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,YFCNC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,YFCNY,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,DHSKO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,RC2CC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,1
2026-06-10,RC2CC,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,RC2CD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,RC2CX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,RC2CY,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,JNC5D,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,JNC5D,0.0,0.0,0,0.0,98.0,0.0,,,USD,2
2026-06-10,JNC5O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,JNC5O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,JNC5X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,JNC5Y,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,YMCTD,0.0,0.0,0,0.0,0.0,0.0,,,USD,1
2026-06-10,YMCTD,0.0,0.0,0,0.0,0.0,0.0,,,USD,2
2026-06-10,YMCTO,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YMCTX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,YMCTX,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
2026-06-10,YMCTZ,0.0,0.0,0,0.0,0.0,0.0,,,EXT,2
2026-06-10,PN40O,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PN40O,0.0,0.0,0,0.0,125000.0,0.0,,,ARS,2
2026-06-10,PN40X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,1
2026-06-10,PN40X,0.0,0.0,0,0.0,0.0,0.0,,,ARS,2
